zip_code,facility_id,initial_capacity_0_12,expand_slots,expand_segment
10034,8914,16.0,1.0,0%-10%
10034,9455,16.0,1.0,0%-10%
10034,9674,14.0,0.0,0%-10%
10034,9793,8.0,0.0,0%-10%
10034,10317,16.0,1.0,0%-10%
10034,10576,16.0,1.0,0%-10%
10034,10620,16.0,1.0,0%-10%
10034,10682,16.0,1.0,0%-10%
10034,10763,180.0,17.0,0%-10%
10034,10798,16.0,1.0,0%-10%
10034,11050,14.0,0.0,0%-10%
10034,11093,12.0,0.0,0%-10%
10034,11444,16.0,1.0,0%-10%
10034,11651,16.0,1.0,0%-10%
10034,11674,60.0,6.0,0%-10%
10034,12061,16.0,1.0,0%-10%
10034,12524,16.0,1.0,0%-10%
10034,12723,16.0,1.0,0%-10%
10034,12816,10.0,1.0,0%-10%
10034,13293,16.0,1.0,0%-10%
10034,13970,14.0,-0.0,0%-10%
10034,14104,16.0,1.0,0%-10%
10034,14296,16.0,1.0,0%-10%
10034,14602,10.0,1.0,0%-10%
10034,14634,16.0,1.0,0%-10%
10034,14645,16.0,1.0,0%-10%
10034,14666,16.0,1.0,0%-10%
10034,14785,16.0,1.0,0%-10%
10034,14807,16.0,1.0,0%-10%
10034,14905,16.0,1.0,0%-10%
10034,14973,16.0,1.0,0%-10%
10034,15111,10.0,1.0,0%-10%
10035,58,40.0,4.0,0%-10%
10035,779,39.0,3.0,0%-10%
10035,1238,108.0,10.0,0%-10%
10035,2153,7.0,0.0,0%-10%
10035,2640,8.0,-0.0,0%-10%
10035,2813,6.0,0.0,0%-10%
10035,2821,8.0,-0.0,0%-10%
10035,3937,4.0,0.0,0%-10%
10035,4452,38.0,3.0,0%-10%
10035,4609,120.0,11.0,0%-10%
10035,4623,65.0,6.0,0%-10%
10035,5113,7.0,-0.0,0%-10%
10035,5207,61.0,6.0,0%-10%
10035,5341,80.0,8.0,0%-10%
10035,6135,16.0,1.0,0%-10%
10035,6662,126.0,12.0,0%-10%
10035,6677,8.0,0.0,0%-10%
10035,7073,16.0,1.0,0%-10%
10035,7424,7.0,-0.0,0%-10%
10035,8448,7.0,-0.0,0%-10%
10035,9961,252.0,23.0,0%-10%
10035,10717,16.0,1.0,0%-10%
10035,10837,245.0,24.0,0%-10%
10035,11754,227.0,22.0,0%-10%
10035,11881,200.0,20.0,0%-10%
10035,12622,8.0,-0.0,0%-10%
10035,13520,191.0,19.0,0%-10%
10035,13967,12.0,0.0,0%-10%
10035,13976,16.0,1.0,0%-10%
10035,14041,137.0,13.0,0%-10%
10036,2060,228.0,-0.0,0%-10%
10036,3279,249.0,23.0,0%-10%
10036,9798,209.0,-0.0,0%-10%
10037,118,16.0,0.0,0%-10%
10037,1630,16.0,-0.0,0%-10%
10037,1635,8.0,-0.0,0%-10%
10037,2206,170.0,14.0,0%-10%
10037,2938,16.0,0.0,0%-10%
10037,3313,104.0,-0.0,0%-10%
10037,3437,130.0,-0.0,0%-10%
10037,4520,8.0,-0.0,0%-10%
10037,4772,12.0,0.0,0%-10%
10037,5295,8.0,-0.0,0%-10%
10037,6021,14.0,-0.0,0%-10%
10037,6537,16.0,-0.0,0%-10%
10037,8467,8.0,-0.0,0%-10%
10037,9641,8.0,-0.0,0%-10%
10037,10018,16.0,-0.0,0%-10%
10037,11178,8.0,0.0,0%-10%
10037,11556,16.0,-0.0,0%-10%
10037,12612,12.0,0.0,0%-10%
10038,72,100.0,15.0,10%-15%
10038,451,86.0,12.0,10%-15%
10038,1937,138.0,20.0,10%-15%
10038,2885,39.0,5.0,10%-15%
10038,6706,8.0,1.0,10%-15%
10038,7605,89.0,13.0,10%-15%
10038,8335,298.0,44.0,10%-15%
10038,9732,5.0,0.0,0%-10%
10038,14744,39.0,5.0,10%-15%
10039,236,14.0,0.0,0%-10%
10039,759,16.0,-0.0,0%-10%
10039,1088,12.0,0.0,0%-10%
10039,1215,240.0,20.0,0%-10%
10039,1522,16.0,-0.0,0%-10%
10039,1676,16.0,-0.0,0%-10%
10039,2562,16.0,-0.0,0%-10%
10039,2648,7.0,0.0,0%-10%
10039,2694,94.0,-0.0,0%-10%
10039,3655,16.0,-0.0,0%-10%
10039,4895,16.0,-0.0,0%-10%
10039,5270,80.0,-0.0,0%-10%
10039,6604,8.0,-0.0,0%-10%
10039,6755,160.0,13.0,0%-10%
10039,6905,7.0,-0.0,0%-10%
10039,7937,14.0,0.0,0%-10%
10039,8776,243.0,20.0,0%-10%
10039,8965,8.0,-0.0,0%-10%
10039,9780,16.0,-0.0,0%-10%
10039,10189,8.0,-0.0,0%-10%
10039,10517,28.0,-0.0,0%-10%
10039,10657,7.0,-0.0,0%-10%
10039,10692,240.0,20.0,0%-10%
10039,10863,16.0,-0.0,0%-10%
10039,11136,8.0,0.0,0%-10%
10039,11885,8.0,0.0,0%-10%
10039,11915,16.0,-0.0,0%-10%
10039,12063,16.0,-0.0,0%-10%
10039,12484,9.0,0.0,0%-10%
10039,12908,16.0,-0.0,0%-10%
10039,13198,10.0,-0.0,0%-10%
10039,13247,10.0,-0.0,0%-10%
10039,13571,16.0,-0.0,0%-10%
10039,14861,16.0,-0.0,0%-10%
10040,299,14.0,0.0,0%-10%
10040,539,16.0,-0.0,0%-10%
10040,1028,16.0,-0.0,0%-10%
10040,1176,16.0,-0.0,0%-10%
10040,1397,16.0,-0.0,0%-10%
10040,1613,14.0,0.0,0%-10%
10040,1731,8.0,-0.0,0%-10%
10040,1922,14.0,0.0,0%-10%
10040,2275,16.0,-0.0,0%-10%
10040,2309,16.0,-0.0,0%-10%
10040,2362,14.0,0.0,0%-10%
10040,2446,16.0,-0.0,0%-10%
10040,2461,8.0,-0.0,0%-10%
10040,2509,16.0,-0.0,0%-10%
10040,2757,16.0,-0.0,0%-10%
10040,2929,16.0,-0.0,0%-10%
10040,2979,16.0,-0.0,0%-10%
10040,3024,8.0,-0.0,0%-10%
10040,3447,16.0,-0.0,0%-10%
10040,4200,16.0,-0.0,0%-10%
10040,4330,16.0,-0.0,0%-10%
10040,4522,8.0,0.0,0%-10%
10040,4534,10.0,-0.0,0%-10%
10040,4562,7.0,0.0,0%-10%
10040,4830,16.0,-0.0,0%-10%
10040,4836,16.0,-0.0,0%-10%
10040,4848,16.0,-0.0,0%-10%
10040,5107,14.0,0.0,0%-10%
10040,5456,16.0,-0.0,0%-10%
10040,5464,16.0,-0.0,0%-10%
10040,5987,246.0,20.0,0%-10%
10040,6047,175.0,14.0,0%-10%
10040,6126,16.0,-0.0,0%-10%
10040,6316,16.0,-0.0,0%-10%
10040,6488,16.0,-0.0,0%-10%
10040,6542,16.0,-0.0,0%-10%
10040,6693,16.0,-0.0,0%-10%
10040,6710,16.0,-0.0,0%-10%
10040,6775,16.0,-0.0,0%-10%
10040,6823,16.0,-0.0,0%-10%
10040,6830,16.0,-0.0,0%-10%
10040,6947,16.0,-0.0,0%-10%
10040,7376,16.0,-0.0,0%-10%
10040,7481,16.0,-0.0,0%-10%
10040,8078,16.0,-0.0,0%-10%
10040,8145,14.0,0.0,0%-10%
10040,8170,16.0,-0.0,0%-10%
10040,8218,64.0,4.0,0%-10%
10040,8309,16.0,-0.0,0%-10%
10040,8463,298.0,25.0,0%-10%
10040,8733,10.0,-0.0,0%-10%
10040,8888,16.0,-0.0,0%-10%
10040,9051,16.0,-0.0,0%-10%
10040,9174,16.0,-0.0,0%-10%
10040,9234,16.0,-0.0,0%-10%
10040,9318,14.0,0.0,0%-10%
10040,9436,123.0,9.0,0%-10%
10040,9613,16.0,-0.0,0%-10%
10040,9781,472.0,42.0,0%-10%
10040,10152,16.0,-0.0,0%-10%
10040,10497,16.0,-0.0,0%-10%
10040,10767,16.0,-0.0,0%-10%
10040,11005,16.0,-0.0,0%-10%
10040,11152,16.0,-0.0,0%-10%
10040,11430,8.0,-0.0,0%-10%
10040,11816,11.0,0.0,0%-10%
10040,11924,8.0,-0.0,0%-10%
10040,12009,83.0,-0.0,0%-10%
10040,12191,14.0,0.0,0%-10%
10040,12240,16.0,-0.0,0%-10%
10040,12610,16.0,-0.0,0%-10%
10040,12655,12.0,0.0,0%-10%
10040,13128,9.0,0.0,0%-10%
10040,13561,16.0,-0.0,0%-10%
10040,13636,8.0,-0.0,0%-10%
10040,13825,16.0,-0.0,0%-10%
10040,13867,16.0,-0.0,0%-10%
10040,13953,10.0,-0.0,0%-10%
10040,14044,8.0,-0.0,0%-10%
10040,14109,16.0,-0.0,0%-10%
10040,14123,10.0,-0.0,0%-10%
10040,14360,16.0,-0.0,0%-10%
10040,14738,16.0,-0.0,0%-10%
10040,15031,16.0,-0.0,0%-10%
10040,15088,14.0,0.0,0%-10%
10040,15225,16.0,-0.0,0%-10%
10044,6283,151.0,11.0,0%-10%
10044,6730,45.0,0.0,0%-10%
10044,6991,157.0,15.0,0%-10%
10044,12963,120.0,0.0,0%-10%
10044,13283,16.0,-0.0,0%-10%
10065,3052,13.0,1.0,0%-10%
10065,12272,62.0,6.0,0%-10%
10065,13479,202.0,20.0,0%-10%
10065,13963,99.0,14.0,10%-15%
10065,14164,469.0,46.0,0%-10%
10069,392,16.0,0.0,0%-10%
10075,11626,235.0,29.0,10%-15%
10128,2415,90.0,0.0,0%-10%
10128,8473,186.0,11.0,0%-10%
10128,15339,25.0,0.0,0%-10%
10280,6900,509.0,12.0,0%-10%
10282,2492,269.0,29.0,10%-15%
10282,9210,10.0,0.0,0%-10%
10301,449,130.0,11.0,0%-10%
10301,861,16.0,-0.0,0%-10%
10301,868,16.0,-0.0,0%-10%
10301,1470,16.0,-0.0,0%-10%
10301,3163,16.0,-0.0,0%-10%
10301,3799,16.0,-0.0,0%-10%
10301,3906,16.0,-0.0,0%-10%
10301,4115,16.0,-0.0,0%-10%
10301,4404,16.0,-0.0,0%-10%
10301,5431,164.0,14.0,0%-10%
10301,5817,200.0,17.0,0%-10%
10301,6103,195.0,18.0,0%-10%
10301,6585,60.0,6.0,0%-10%
10301,6999,76.0,7.0,0%-10%
10301,7388,16.0,1.0,0%-10%
10301,7441,300.0,28.0,0%-10%
10301,7879,16.0,1.0,0%-10%
10301,7991,8.0,0.0,0%-10%
10301,8104,326.0,30.0,0%-10%
10301,9030,16.0,1.0,0%-10%
10301,9640,16.0,1.0,0%-10%
10301,9964,16.0,1.0,0%-10%
10301,10173,16.0,1.0,0%-10%
10301,10257,10.0,1.0,0%-10%
10301,10715,16.0,1.0,0%-10%
10301,10824,16.0,1.0,0%-10%
10301,10867,16.0,1.0,0%-10%
10301,13087,16.0,1.0,0%-10%
10301,13417,16.0,1.0,0%-10%
10301,14505,16.0,1.0,0%-10%
10301,14731,100.0,9.0,0%-10%
10301,15426,16.0,1.0,0%-10%
10302,356,16.0,-0.0,0%-10%
10302,648,16.0,-0.0,0%-10%
10302,2839,16.0,-0.0,0%-10%
10302,3197,120.0,10.0,0%-10%
10302,3255,16.0,-0.0,0%-10%
10302,3923,16.0,-0.0,0%-10%
10302,5487,16.0,-0.0,0%-10%
10302,6798,16.0,-0.0,0%-10%
10302,7338,16.0,-0.0,0%-10%
10302,7504,16.0,-0.0,0%-10%
10302,7729,16.0,-0.0,0%-10%
10302,8602,134.0,11.0,0%-10%
10302,8803,16.0,-0.0,0%-10%
10302,9696,240.0,21.0,0%-10%
10302,9865,16.0,-0.0,0%-10%
10302,11497,16.0,-0.0,0%-10%
10302,13881,16.0,-0.0,0%-10%
10302,14234,16.0,-0.0,0%-10%
10302,15553,10.0,-0.0,0%-10%
10303,169,16.0,-0.0,0%-10%
10303,654,16.0,-0.0,0%-10%
10303,679,16.0,-0.0,0%-10%
10303,695,16.0,-0.0,0%-10%
10303,1202,16.0,-0.0,0%-10%
10303,1315,16.0,-0.0,0%-10%
10303,1545,191.0,-0.0,0%-10%
10303,1908,16.0,-0.0,0%-10%
10303,2402,16.0,-0.0,0%-10%
10303,2737,20.0,0.0,0%-10%
10303,3175,16.0,-0.0,0%-10%
10303,3304,16.0,-0.0,0%-10%
10303,3608,16.0,-0.0,0%-10%
10303,3668,16.0,-0.0,0%-10%
10303,4509,10.0,-0.0,0%-10%
10303,5002,16.0,-0.0,0%-10%
10303,5032,16.0,-0.0,0%-10%
10303,5450,8.0,0.0,0%-10%
10303,5492,140.0,11.0,0%-10%
10303,5674,16.0,-0.0,0%-10%
10303,5740,240.0,20.0,0%-10%
10303,6003,16.0,-0.0,0%-10%
10303,6125,16.0,-0.0,0%-10%
10303,6302,14.0,0.0,0%-10%
10303,6465,40.0,2.0,0%-10%
10303,6531,160.0,13.0,0%-10%
10303,7153,16.0,-0.0,0%-10%
10303,7748,16.0,-0.0,0%-10%
10303,7925,51.0,3.0,0%-10%
10303,8296,16.0,-0.0,0%-10%
10303,8535,8.0,-0.0,0%-10%
10303,8555,16.0,-0.0,0%-10%
10303,8653,16.0,-0.0,0%-10%
10303,9036,16.0,-0.0,0%-10%
10303,9132,16.0,-0.0,0%-10%
10303,9422,149.0,11.0,0%-10%
10303,9563,16.0,-0.0,0%-10%
10303,10060,16.0,-0.0,0%-10%
10303,10721,16.0,-0.0,0%-10%
10303,11039,16.0,-0.0,0%-10%
10303,11535,16.0,-0.0,0%-10%
10303,11926,16.0,-0.0,0%-10%
10303,12514,12.0,0.0,0%-10%
10303,12522,10.0,-0.0,0%-10%
10303,12785,16.0,-0.0,0%-10%
10303,12857,16.0,-0.0,0%-10%
10303,13309,16.0,-0.0,0%-10%
10303,13447,16.0,-0.0,0%-10%
10303,15151,16.0,-0.0,0%-10%
10303,15602,16.0,-0.0,0%-10%
10304,205,16.0,-0.0,0%-10%
10304,789,145.0,11.0,0%-10%
10304,835,14.0,0.0,0%-10%
10304,1036,16.0,-0.0,0%-10%
10304,1540,16.0,-0.0,0%-10%
10304,1810,30.0,1.0,0%-10%
10304,2209,16.0,-0.0,0%-10%
10304,2638,100.0,7.0,0%-10%
10304,2872,8.0,-0.0,0%-10%
10304,3036,248.0,-0.0,0%-10%
10304,3458,12.0,0.0,0%-10%
10304,3828,16.0,-0.0,0%-10%
10304,4063,16.0,-0.0,0%-10%
10304,4242,16.0,-0.0,0%-10%
10304,4374,8.0,0.0,0%-10%
10304,4388,16.0,-0.0,0%-10%
10304,5499,437.0,38.0,0%-10%
10304,6805,21.0,-0.0,0%-10%
10304,7264,16.0,-0.0,0%-10%
10304,7411,14.0,0.0,0%-10%
10304,8314,16.0,-0.0,0%-10%
10304,8720,16.0,-0.0,0%-10%
10304,8994,8.0,-0.0,0%-10%
10304,9824,16.0,-0.0,0%-10%
10304,9950,16.0,-0.0,0%-10%
10304,10207,16.0,-0.0,0%-10%
10304,10213,112.0,8.0,0%-10%
10304,10308,16.0,-0.0,0%-10%
10304,11013,154.0,12.0,0%-10%
10304,11355,16.0,-0.0,0%-10%
10304,11728,16.0,-0.0,0%-10%
10304,11954,16.0,-0.0,0%-10%
10304,12303,16.0,-0.0,0%-10%
10304,12434,16.0,-0.0,0%-10%
10304,12533,209.0,17.0,0%-10%
10304,13108,16.0,-0.0,0%-10%
10304,13736,16.0,-0.0,0%-10%
10304,13982,8.0,-0.0,0%-10%
10304,14119,100.0,7.0,0%-10%
10304,14737,14.0,0.0,0%-10%
10304,15282,10.0,-0.0,0%-10%
10304,15497,16.0,-0.0,0%-10%
10305,382,16.0,-0.0,0%-10%
10305,497,16.0,-0.0,0%-10%
10305,857,16.0,-0.0,0%-10%
10305,1030,143.0,12.0,0%-10%
10305,2272,34.0,1.0,0%-10%
10305,2371,16.0,-0.0,0%-10%
10305,3665,144.0,12.0,0%-10%
10305,4775,69.0,5.0,0%-10%
10305,5412,16.0,-0.0,0%-10%
10305,7875,68.0,5.0,0%-10%
10305,8340,18.0,1.0,0%-10%
10305,8589,16.0,1.0,0%-10%
10305,9226,14.0,-0.0,0%-10%
10305,10853,16.0,1.0,0%-10%
10305,12306,16.0,1.0,0%-10%
10305,13861,6.0,0.0,0%-10%
10305,14574,16.0,1.0,0%-10%
10305,14989,114.0,10.0,0%-10%
10305,15028,16.0,1.0,0%-10%
10305,15196,16.0,1.0,0%-10%
10306,115,16.0,-0.0,0%-10%
10306,557,16.0,-0.0,0%-10%
10306,1650,30.0,2.0,0%-10%
10306,1958,16.0,-0.0,0%-10%
10306,2721,36.0,2.0,0%-10%
10306,2923,16.0,-0.0,0%-10%
10306,3018,170.0,15.0,0%-10%
10306,3287,66.0,5.0,0%-10%
10306,3748,16.0,-0.0,0%-10%
10306,4174,16.0,-0.0,0%-10%
10306,8725,12.0,0.0,0%-10%
10306,9672,120.0,11.0,0%-10%
10306,11102,16.0,1.0,0%-10%
10306,12865,16.0,1.0,0%-10%
10306,14716,16.0,1.0,0%-10%
10307,4427,62.0,6.0,0%-10%
10307,8249,146.0,21.0,10%-15%
10307,14681,51.0,5.0,0%-10%
10308,3449,16.0,0.0,0%-10%
10308,3936,144.0,14.0,0%-10%
10308,6398,95.0,9.0,0%-10%
10308,6914,16.0,0.0,0%-10%
10308,14298,16.0,0.0,0%-10%
10308,14310,8.0,-0.0,0%-10%
10308,15188,152.0,15.0,0%-10%
10309,294,122.0,18.0,10%-15%
10309,5177,120.0,18.0,10%-15%
10309,9225,13.0,1.0,0%-10%
10309,11118,33.0,4.0,10%-15%
10309,14888,9.0,0.0,0%-10%
10310,222,14.0,0.0,0%-10%
10310,269,16.0,-0.0,0%-10%
10310,1155,8.0,0.0,0%-10%
10310,1512,16.0,-0.0,0%-10%
10310,1597,16.0,-0.0,0%-10%
10310,4163,128.0,-0.0,0%-10%
10310,4550,30.0,1.0,0%-10%
10310,5500,16.0,-0.0,0%-10%
10310,5898,16.0,-0.0,0%-10%
10310,6228,16.0,-0.0,0%-10%
10310,6660,37.0,1.0,0%-10%
10310,6780,80.0,-0.0,0%-10%
10310,6899,10.0,-0.0,0%-10%
10310,7231,14.0,0.0,0%-10%
10310,8645,16.0,-0.0,0%-10%
10310,8821,16.0,-0.0,0%-10%
10310,9642,16.0,-0.0,0%-10%
10310,9893,110.0,8.0,0%-10%
10310,9955,16.0,-0.0,0%-10%
10310,10483,16.0,-0.0,0%-10%
10310,10838,143.0,11.0,0%-10%
10310,11543,290.0,25.0,0%-10%
10310,12319,74.0,5.0,0%-10%
10310,12448,16.0,-0.0,0%-10%
10310,12961,12.0,0.0,0%-10%
10310,13329,16.0,-0.0,0%-10%
10310,15152,10.0,-0.0,0%-10%
10311,8758,123.0,-0.0,0%-10%
10312,629,16.0,-0.0,0%-10%
10312,5549,16.0,-0.0,0%-10%
10312,6484,111.0,8.0,0%-10%
10312,6567,16.0,-0.0,0%-10%
10312,6719,16.0,-0.0,0%-10%
10312,7128,100.0,7.0,0%-10%
10312,7182,16.0,-0.0,0%-10%
10312,7820,127.0,-0.0,0%-10%
10312,7995,400.0,35.0,0%-10%
10312,9241,44.0,2.0,0%-10%
10312,10895,16.0,-0.0,0%-10%
10312,11119,16.0,-0.0,0%-10%
10312,11241,203.0,-0.0,0%-10%
10312,11505,16.0,-0.0,0%-10%
10312,12687,16.0,-0.0,0%-10%
10312,13525,11.0,0.0,0%-10%
10314,721,16.0,-0.0,0%-10%
10314,2266,16.0,-0.0,0%-10%
10314,3704,155.0,12.0,0%-10%
10314,4329,16.0,-0.0,0%-10%
10314,5519,45.0,2.0,0%-10%
10314,5579,40.0,2.0,0%-10%
10314,5654,16.0,-0.0,0%-10%
10314,6208,890.0,80.0,0%-10%
10314,6341,85.0,-0.0,0%-10%
10314,7568,8.0,0.0,0%-10%
10314,8955,16.0,-0.0,0%-10%
10314,9139,126.0,10.0,0%-10%
10314,9385,47.0,3.0,0%-10%
10314,10744,16.0,-0.0,0%-10%
10314,12126,16.0,-0.0,0%-10%
10314,12713,16.0,-0.0,0%-10%
10314,13350,12.0,0.0,0%-10%
10314,14332,16.0,-0.0,0%-10%
10314,14383,54.0,4.0,0%-10%
10314,14764,16.0,-0.0,0%-10%
10314,14917,16.0,-0.0,0%-10%
10314,15518,16.0,-0.0,0%-10%
10451,28,12.0,0.0,0%-10%
10451,167,8.0,-0.0,0%-10%
10451,188,16.0,1.0,0%-10%
10451,238,14.0,0.0,0%-10%
10451,241,16.0,1.0,0%-10%
10451,446,12.0,0.0,0%-10%
10451,487,8.0,-0.0,0%-10%
10451,495,14.0,0.0,0%-10%
10451,515,53.0,5.0,0%-10%
10451,591,16.0,1.0,0%-10%
10451,801,16.0,1.0,0%-10%
10451,1452,58.0,5.0,0%-10%
10451,1490,35.0,3.0,0%-10%
10451,1839,14.0,0.0,0%-10%
10451,2001,14.0,-0.0,0%-10%
10451,2072,120.0,11.0,0%-10%
10451,2140,16.0,1.0,0%-10%
10451,2171,14.0,-0.0,0%-10%
10451,2264,16.0,1.0,0%-10%
10451,2490,14.0,-0.0,0%-10%
10451,2497,16.0,1.0,0%-10%
10451,2751,16.0,1.0,0%-10%
10451,3042,14.0,-0.0,0%-10%
10451,3254,8.0,-0.0,0%-10%
10451,3297,8.0,-0.0,0%-10%
10451,3425,16.0,1.0,0%-10%
10451,3800,16.0,1.0,0%-10%
10451,3815,14.0,0.0,0%-10%
10451,4185,12.0,0.0,0%-10%
10451,4271,8.0,0.0,0%-10%
10451,4501,16.0,1.0,0%-10%
10451,4544,6.0,0.0,0%-10%
10451,4574,8.0,0.0,0%-10%
10451,4577,16.0,1.0,0%-10%
10451,4600,8.0,-0.0,0%-10%
10451,4631,12.0,0.0,0%-10%
10451,4865,16.0,1.0,0%-10%
10451,5061,225.0,20.0,0%-10%
10451,5073,14.0,-0.0,0%-10%
10451,5189,16.0,1.0,0%-10%
10451,5401,8.0,-0.0,0%-10%
10451,5422,16.0,1.0,0%-10%
10451,5460,12.0,0.0,0%-10%
10451,5509,240.0,22.0,0%-10%
10451,5746,14.0,0.0,0%-10%
10451,5910,260.0,24.0,0%-10%
10451,5957,16.0,1.0,0%-10%
10451,6143,100.0,9.0,0%-10%
10451,6536,16.0,1.0,0%-10%
10451,6541,8.0,0.0,0%-10%
10451,6972,12.0,0.0,0%-10%
10451,7111,12.0,1.0,0%-10%
10451,7198,6.0,0.0,0%-10%
10451,7337,16.0,1.0,0%-10%
10451,7456,16.0,1.0,0%-10%
10451,7547,16.0,1.0,0%-10%
10451,7660,16.0,1.0,0%-10%
10451,7780,12.0,0.0,0%-10%
10451,7961,16.0,1.0,0%-10%
10451,8203,6.0,0.0,0%-10%
10451,8222,16.0,1.0,0%-10%
10451,8356,159.0,14.0,0%-10%
10451,8610,16.0,1.0,0%-10%
10451,8637,16.0,1.0,0%-10%
10451,8997,16.0,1.0,0%-10%
10451,9534,12.0,0.0,0%-10%
10451,9652,71.0,6.0,0%-10%
10451,9727,16.0,1.0,0%-10%
10451,9792,14.0,0.0,0%-10%
10451,9911,8.0,-0.0,0%-10%
10451,9941,12.0,0.0,0%-10%
10451,10006,8.0,-0.0,0%-10%
10451,10096,16.0,1.0,0%-10%
10451,10469,14.0,0.0,0%-10%
10451,10552,120.0,11.0,0%-10%
10451,10787,12.0,0.0,0%-10%
10451,10858,240.0,22.0,0%-10%
10451,11341,16.0,1.0,0%-10%
10451,11545,6.0,0.0,0%-10%
10451,11663,12.0,0.0,0%-10%
10451,11767,14.0,1.0,0%-10%
10451,12148,14.0,0.0,0%-10%
10451,12402,14.0,-0.0,0%-10%
10451,12455,8.0,0.0,0%-10%
10451,12548,16.0,1.0,0%-10%
10451,13079,12.0,0.0,0%-10%
10451,13102,16.0,1.0,0%-10%
10451,13115,69.0,6.0,0%-10%
10451,13179,12.0,0.0,0%-10%
10451,13261,8.0,-0.0,0%-10%
10451,13363,140.0,13.0,0%-10%
10451,13653,16.0,1.0,0%-10%
10451,13947,8.0,-0.0,0%-10%
10451,14023,16.0,1.0,0%-10%
10451,14073,16.0,1.0,0%-10%
10451,14135,10.0,1.0,0%-10%
10451,14208,8.0,-0.0,0%-10%
10451,14259,16.0,1.0,0%-10%
10451,14437,7.0,-0.0,0%-10%
10451,14554,12.0,0.0,0%-10%
10451,14623,8.0,-0.0,0%-10%
10451,14649,16.0,1.0,0%-10%
10451,14728,12.0,0.0,0%-10%
10451,14747,140.0,13.0,0%-10%
10451,14782,16.0,1.0,0%-10%
10451,14826,8.0,-0.0,0%-10%
10451,14951,16.0,1.0,0%-10%
10451,14987,16.0,1.0,0%-10%
10451,15000,10.0,1.0,0%-10%
10451,15298,8.0,0.0,0%-10%
10451,15453,10.0,1.0,0%-10%
10451,15494,16.0,1.0,0%-10%
10451,15572,10.0,1.0,0%-10%
10452,25,10.0,-0.0,0%-10%
10452,34,16.0,-0.0,0%-10%
10452,122,16.0,-0.0,0%-10%
10452,146,7.0,-0.0,0%-10%
10452,176,16.0,-0.0,0%-10%
10452,204,16.0,-0.0,0%-10%
10452,250,16.0,-0.0,0%-10%
10452,260,16.0,-0.0,0%-10%
10452,277,16.0,-0.0,0%-10%
10452,373,16.0,-0.0,0%-10%
10452,447,244.0,21.0,0%-10%
10452,448,8.0,-0.0,0%-10%
10452,479,16.0,-0.0,0%-10%
10452,543,10.0,-0.0,0%-10%
10452,547,16.0,-0.0,0%-10%
10452,596,16.0,1.0,0%-10%
10452,639,14.0,-0.0,0%-10%
10452,647,16.0,1.0,0%-10%
10452,727,363.0,33.0,0%-10%
10452,768,14.0,0.0,0%-10%
10452,778,12.0,0.0,0%-10%
10452,1002,16.0,1.0,0%-10%
10452,1063,14.0,-0.0,0%-10%
10452,1096,16.0,1.0,0%-10%
10452,1099,16.0,1.0,0%-10%
10452,1135,16.0,1.0,0%-10%
10452,1436,7.0,-0.0,0%-10%
10452,1473,16.0,1.0,0%-10%
10452,1484,8.0,-0.0,0%-10%
10452,1486,16.0,1.0,0%-10%
10452,1517,12.0,0.0,0%-10%
10452,1720,12.0,0.0,0%-10%
10452,1736,7.0,-0.0,0%-10%
10452,1916,159.0,14.0,0%-10%
10452,1936,150.0,14.0,0%-10%
10452,1967,70.0,6.0,0%-10%
10452,2052,14.0,0.0,0%-10%
10452,2328,16.0,1.0,0%-10%
10452,2432,14.0,-0.0,0%-10%
10452,2510,266.0,24.0,0%-10%
10452,2517,340.0,31.0,0%-10%
10452,2676,16.0,1.0,0%-10%
10452,2769,16.0,1.0,0%-10%
10452,2901,12.0,0.0,0%-10%
10452,2906,7.0,0.0,0%-10%
10452,3210,14.0,-0.0,0%-10%
10452,3274,16.0,1.0,0%-10%
10452,3277,14.0,-0.0,0%-10%
10452,3369,10.0,1.0,0%-10%
10452,3379,8.0,-0.0,0%-10%
10452,3420,8.0,-0.0,0%-10%
10452,3454,14.0,0.0,0%-10%
10452,3549,14.0,0.0,0%-10%
10452,3559,16.0,1.0,0%-10%
10452,3571,16.0,1.0,0%-10%
10452,3606,16.0,1.0,0%-10%
10452,3649,14.0,0.0,0%-10%
10452,3917,12.0,0.0,0%-10%
10452,3972,14.0,0.0,0%-10%
10452,3992,16.0,1.0,0%-10%
10452,4034,8.0,-0.0,0%-10%
10452,4080,10.0,1.0,0%-10%
10452,4131,16.0,1.0,0%-10%
10452,4164,16.0,1.0,0%-10%
10452,4169,16.0,1.0,0%-10%
10452,4201,14.0,-0.0,0%-10%
10452,4216,14.0,-0.0,0%-10%
10452,4274,16.0,1.0,0%-10%
10452,4278,14.0,0.0,0%-10%
10452,4312,14.0,0.0,0%-10%
10452,4325,16.0,1.0,0%-10%
10452,4365,16.0,1.0,0%-10%
10452,4380,16.0,1.0,0%-10%
10452,4439,12.0,0.0,0%-10%
10452,4440,92.0,8.0,0%-10%
10452,4451,16.0,1.0,0%-10%
10452,4470,14.0,-0.0,0%-10%
10452,4491,16.0,1.0,0%-10%
10452,4561,14.0,0.0,0%-10%
10452,4624,16.0,1.0,0%-10%
10452,4660,16.0,1.0,0%-10%
10452,4702,16.0,1.0,0%-10%
10452,4750,14.0,0.0,0%-10%
10452,4786,10.0,1.0,0%-10%
