zip_code,location_id,facility_type,capacity_0_12,capacity_0_5
12077,96,large,400,200
12077,97,large,400,200
12078,5,large,400,200
12078,6,large,400,200
12078,7,large,400,200
12078,62,large,400,200
12083,64,medium,200,100
12084,59,large,400,200
12090,0,large,400,200
12090,65,medium,200,100
12093,98,small,100,50
12095,87,large,400,200
12095,91,large,400,200
12110,69,small,100,50
12110,83,large,400,200
12116,25,small,100,50
12117,11,medium,200,100
12118,1,large,400,200
12118,22,large,400,200
12118,23,large,400,200
12120,97,small,100,50
12122,78,medium,200,100
12123,77,large,400,200
12124,75,small,100,50
12134,22,small,100,50
12134,85,medium,200,100
12136,99,small,100,50
12137,73,medium,200,100
12138,14,medium,200,100
12140,24,small,100,50
12140,25,small,100,50
12143,24,large,400,200
12144,14,small,100,50
12144,24,large,400,200
12144,25,large,400,200
12144,47,large,400,200
12148,1,medium,200,100
12148,67,small,100,50
12149,35,small,100,50
12149,44,small,100,50
12151,96,small,100,50
12154,43,small,100,50
12154,66,small,100,50
12155,96,small,100,50
12157,98,medium,200,100
12158,36,large,400,200
12159,15,large,400,200
12160,40,small,100,50
12167,53,small,100,50
12167,56,small,100,50
12170,59,small,100,50
12170,72,large,400,200
12180,4,large,400,200
12180,6,large,400,200
12180,7,large,400,200
12180,8,large,400,200
12180,51,large,400,200
12182,2,large,400,200
12182,4,large,400,200
12183,24,large,400,200
12184,25,large,400,200
12186,83,large,400,200
12187,38,small,100,50
12188,23,large,400,200
12188,27,small,100,50
12189,3,large,400,200
12189,52,large,400,200
12189,75,large,400,200
12190,1,small,100,50
12196,98,medium,200,100
12197,39,small,100,50
12198,20,large,400,200
12202,1,large,400,200
12202,49,large,400,200
12202,55,medium,200,100
12203,3,large,400,200
12203,5,large,400,200
12204,82,large,400,200
12204,83,large,400,200
12204,84,large,400,200
12205,1,large,400,200
12205,2,large,400,200
12205,53,large,400,200
12206,16,medium,200,100
12207,76,small,100,50
12208,0,large,400,200
12208,1,large,400,200
12209,2,large,400,200
12209,63,large,400,200
12211,0,large,400,200
12211,46,large,400,200
12211,53,small,100,50
12302,6,large,400,200
12302,54,large,400,200
12302,64,large,400,200
12302,96,large,400,200
12303,25,large,400,200
12303,45,small,100,50
12303,59,large,400,200
12303,95,large,400,200
12304,94,large,400,200
12304,95,large,400,200
12304,97,large,400,200
12304,98,small,100,50
12305,44,medium,200,100
12306,40,medium,200,100
12306,48,large,400,200
12306,56,large,400,200
12306,57,large,400,200
12306,73,large,400,200
12306,78,large,400,200
12307,36,large,400,200
12307,71,large,400,200
12308,1,large,400,200
12308,23,large,400,200
12308,68,small,100,50
12309,0,large,400,200
12309,23,large,400,200
12309,28,large,400,200
12309,39,large,400,200
12309,52,large,400,200
12309,53,large,400,200
12309,71,medium,200,100
12401,2,large,400,200
12401,25,large,400,200
12401,43,small,100,50
12401,55,large,400,200
12401,67,large,400,200
12401,68,large,400,200
12401,95,large,400,200
12404,3,large,400,200
12405,99,small,100,50
12413,25,small,100,50
12414,90,large,400,200
12414,94,large,400,200
12419,0,medium,200,100
12428,2,large,400,200
12431,22,medium,200,100
12434,0,medium,200,100
12443,16,small,100,50
12446,2,large,400,200
12451,96,small,100,50
12455,94,small,100,50
12457,18,small,100,50
12457,39,small,100,50
12461,45,small,100,50
12463,97,small,100,50
12464,99,small,100,50
12466,36,medium,200,100
12477,47,large,400,200
12477,95,large,400,200
12484,29,small,100,50
12485,1,small,100,50
12498,8,small,100,50
12508,11,large,400,200
12508,54,large,400,200
12518,23,large,400,200
12521,25,small,100,50
12522,55,medium,200,100
12524,73,large,400,200
12524,75,large,400,200
12526,91,medium,200,100
12528,61,large,400,200
12528,96,large,400,200
12531,1,medium,200,100
12533,1,large,400,200
12533,22,large,400,200
12533,36,large,400,200
12533,42,large,400,200
12533,65,small,100,50
12534,22,large,400,200
12534,23,large,400,200
12538,66,large,400,200
12538,95,medium,200,100
12540,54,large,400,200
12540,65,large,400,200
12542,98,large,400,200
12545,74,medium,200,100
12546,5,small,100,50
12546,41,small,100,50
12547,31,small,100,50
12547,34,small,100,50
12549,75,large,400,200
12550,36,large,400,200
12550,37,large,400,200
12550,38,large,400,200
12550,39,large,400,200
12550,41,large,400,200
12550,42,large,400,200
12550,43,large,400,200
12550,74,large,400,200
12550,93,small,100,50
12553,39,large,400,200
12553,60,small,100,50
12553,77,large,400,200
12561,68,large,400,200
12561,89,small,100,50
12563,97,medium,200,100
12564,90,large,400,200
12565,94,medium,200,100
12565,97,small,100,50
12566,22,large,400,200
12566,45,large,400,200
12569,30,large,400,200
12569,35,large,400,200
12570,22,large,400,200
12570,45,large,400,200
12571,34,large,400,200
12572,20,small,100,50
12572,31,small,100,50
12575,38,small,100,50
12577,39,small,100,50
12578,49,small,100,50
12580,80,large,400,200
12581,3,small,100,50
12581,57,small,100,50
12582,5,small,100,50
12582,13,medium,200,100
12583,24,small,100,50
12585,45,small,100,50
12586,22,large,400,200
12586,93,large,400,200
12586,96,large,400,200
12589,20,large,400,200
12589,22,medium,200,100
12589,40,large,400,200
12589,65,large,400,200
12590,56,large,400,200
12590,57,large,400,200
12590,58,large,400,200
12590,77,small,100,50
12601,28,large,400,200
12601,69,large,400,200
12601,71,large,400,200
12601,72,large,400,200
12601,73,large,400,200
12601,83,small,100,50
12601,93,large,400,200
12603,50,large,400,200
12603,82,large,400,200
12603,86,large,400,200
12603,96,large,400,200
12603,98,large,400,200
12603,99,large,400,200
12701,43,large,400,200
12701,57,large,400,200
12719,10,small,100,50
12720,32,small,100,50
12721,1,medium,200,100
12721,23,large,400,200
12721,45,large,400,200
12723,36,small,100,50
12725,67,small,100,50
12726,14,medium,200,100
12729,28,large,400,200
12732,0,small,100,50
12737,4,small,100,50
12737,63,small,100,50
12738,57,small,100,50
12740,7,small,100,50
12747,0,medium,200,100
12748,82,small,100,50
12754,72,large,400,200
12754,77,large,400,200
12758,30,large,400,200
12764,65,small,100,50
12771,11,large,400,200
12771,12,large,400,200
12771,96,small,100,50
12775,80,medium,200,100
12789,88,medium,200,100
12790,23,large,400,200
12791,51,small,100,50
12801,52,large,400,200
12801,53,large,400,200
12803,49,large,400,200
12803,59,large,400,200
12804,0,large,400,200
12804,31,large,400,200
12804,41,large,400,200
12809,24,large,400,200
12814,37,small,100,50
12816,22,small,100,50
12816,47,small,100,50
12817,98,small,100,50
12821,31,small,100,50
12822,49,large,400,200
12822,65,medium,200,100
12828,1,large,400,200
12831,79,large,400,200
12831,82,large,400,200
12831,88,large,400,200
12831,89,large,400,200
12832,5,large,400,200
12833,61,small,100,50
12833,84,large,400,200
12834,8,large,400,200
12839,30,medium,200,100
12839,31,large,400,200
12842,43,small,100,50
12845,83,large,400,200
12846,99,small,100,50
12849,98,small,100,50
12865,7,large,400,200
12866,57,large,400,200
12866,67,large,400,200
12866,69,large,400,200
12870,30,small,100,50
12871,15,medium,200,100
12871,71,small,100,50
12883,97,large,400,200
12885,2,medium,200,100
12887,61,small,100,50
12887,84,large,400,200
12901,2,large,400,200
12901,26,large,400,200
12901,55,large,400,200
12901,74,large,400,200
12912,99,small,100,50
12914,93,small,100,50
12916,14,medium,200,100
12918,96,medium,200,100
12919,72,large,400,200
12920,57,medium,200,100
12921,75,large,400,200
12923,4,small,100,50
12926,42,large,400,200
12929,99,small,100,50
12934,94,medium,200,100
12935,82,small,100,50
12936,2,small,100,50
12937,50,medium,200,100
12941,80,small,100,50
12944,95,small,100,50
12946,96,medium,200,100
12950,25,small,100,50
12953,85,small,100,50
12953,96,large,400,200
12953,97,large,400,200
12956,7,small,100,50
12958,19,small,100,50
12959,95,small,100,50
12960,13,small,100,50
12960,55,small,100,50
12962,75,large,400,200
12972,49,large,400,200
12972,64,medium,200,100
12974,47,medium,200,100
12979,48,small,100,50
12981,99,small,100,50
12983,1,large,400,200
12986,44,medium,200,100
12992,40,large,400,200
12993,92,small,100,50
12996,0,small,100,50
13020,44,small,100,50
13021,7,large,400,200
13021,62,large,400,200
13021,66,large,400,200
13021,67,large,400,200
13021,78,large,400,200
13021,91,large,400,200
13027,39,large,400,200
13027,41,large,400,200
13027,61,large,400,200
13027,74,medium,200,100
13027,81,large,400,200
13027,98,large,400,200
13029,26,large,400,200
13029,45,large,400,200
13030,51,large,400,200
13031,0,medium,200,100
13031,24,large,400,200
13031,39,large,400,200
13032,0,large,400,200
13032,52,large,400,200
13033,27,large,400,200
13035,31,medium,200,100
13036,53,large,400,200
13036,62,medium,200,100
13037,3,medium,200,100
13037,77,large,400,200
13039,22,large,400,200
13039,50,large,400,200
13041,3,small,100,50
13041,9,large,400,200
13044,40,large,400,200
13045,0,large,400,200
13045,2,large,400,200
13045,38,large,400,200
13052,0,medium,200,100
13053,89,large,400,200
13054,66,small,100,50
13057,71,large,400,200
13060,57,large,400,200
13063,36,small,100,50
13066,1,large,400,200
13066,3,medium,200,100
13066,74,large,400,200
13068,16,medium,200,100
13069,0,large,400,200
13069,1,large,400,200
13069,3,large,400,200
13069,42,large,400,200
13069,99,large,400,200
13071,97,small,100,50
13073,73,large,400,200
13073,86,large,400,200
13074,29,large,400,200
13076,99,medium,200,100
13077,20,large,400,200
13078,0,large,400,200
13078,22,large,400,200
13080,5,large,400,200
13084,65,medium,200,100
13088,0,large,400,200
13088,1,large,400,200
13090,78,large,400,200
13090,83,large,400,200
13090,92,large,400,200
13090,93,large,400,200
13092,84,large,400,200
13101,91,medium,200,100
13104,0,large,400,200
13104,50,large,400,200
13108,4,medium,200,100
13112,5,medium,200,100
13114,47,large,400,200
13116,13,small,100,50
13116,63,small,100,50
13118,0,small,100,50
13118,72,medium,200,100
13120,59,medium,200,100
13126,0,large,400,200
13126,43,large,400,200
13126,62,large,400,200
13126,65,large,400,200
13126,78,large,400,200
13131,84,large,400,200
13132,99,medium,200,100
13135,0,large,400,200
13135,2,medium,200,100
13142,58,large,400,200
13143,25,medium,200,100
13145,3,medium,200,100
13146,13,medium,200,100
13148,70,medium,200,100
13148,72,large,400,200
13152,23,large,400,200
13153,54,small,100,50
13155,98,small,100,50
13159,51,large,400,200
13160,17,small,100,50
13160,36,small,100,50
13164,24,large,400,200
13165,22,large,400,200
13165,23,large,400,200
13166,76,large,400,200
13167,5,medium,200,100
13202,48,large,400,200
13202,85,small,100,50
13203,16,large,400,200
13203,55,large,400,200
13204,11,medium,200,100
13204,47,large,400,200
13204,49,large,400,200
13204,50,large,400,200
13205,1,large,400,200
13205,27,large,400,200
13205,61,large,400,200
13205,98,large,400,200
13206,46,large,400,200
13206,72,small,100,50
13206,92,large,400,200
13206,95,large,400,200
13207,31,large,400,200
13207,34,large,400,200
13207,63,medium,200,100
13207,83,large,400,200
13208,2,medium,200,100
13208,36,large,400,200
13208,62,large,400,200
13208,79,large,400,200
13208,84,large,400,200
13208,99,large,400,200
13209,93,large,400,200
13209,95,large,400,200
13209,96,large,400,200
13210,21,large,400,200
13210,71,large,400,200
13210,72,large,400,200
13211,61,large,400,200
13212,73,large,400,200
13212,97,large,400,200
13212,99,medium,200,100
13214,22,large,400,200
13215,48,large,400,200
13215,54,large,400,200
13219,57,medium,200,100
13219,73,large,400,200
13219,95,large,400,200
13224,51,large,400,200
13303,60,small,100,50
13304,14,small,100,50
13304,93,medium,200,100
13309,9,large,400,200
13315,15,small,100,50
13316,9,large,400,200
13317,61,small,100,50
13317,84,large,400,200
13318,0,small,100,50
13321,22,small,100,50
13323,25,large,400,200
13327,84,large,400,200
13329,61,medium,200,100
13329,65,small,100,50
13332,52,medium,200,100
13332,84,large,400,200
13338,50,small,100,50
13339,53,large,400,200
13339,65,large,400,200
13340,13,small,100,50
13340,84,large,400,200
13343,42,small,100,50
13346,80,medium,200,100
13348,60,small,100,50
13350,68,large,400,200
13355,48,medium,200,100
13357,21,large,400,200
13357,22,large,400,200
13365,85,large,400,200
13365,86,large,400,200
13367,12,large,400,200
13367,80,small,100,50
13368,91,small,100,50
13402,32,small,100,50
13403,82,large,400,200
13403,83,large,400,200
13407,37,large,400,200
13408,67,small,100,50
13409,22,small,100,50
13411,52,medium,200,100
13413,59,small,100,50
13413,99,large,400,200
13416,10,medium,200,100
13417,13,small,100,50
13417,58,small,100,50
13421,1,large,400,200
13421,2,large,400,200
13424,94,small,100,50
13431,32,small,100,50
13431,60,small,100,50
13435,97,small,100,50
13439,93,large,400,200
13440,16,large,400,200
13440,30,large,400,200
13440,36,large,400,200
13440,48,small,100,50
13440,60,large,400,200
13440,68,large,400,200
13440,70,large,400,200
13440,74,large,400,200
13452,10,large,400,200
13456,84,large,400,200
13459,13,medium,200,100
13460,82,large,400,200
13461,17,large,400,200
13469,96,small,100,50
13473,53,small,100,50
13478,61,medium,200,100
13480,20,medium,200,100
13490,40,medium,200,100
13491,83,large,400,200
13492,76,large,400,200
13492,79,large,400,200
13495,81,medium,200,100
13501,0,large,400,200
13501,1,large,400,200
13501,27,large,400,200
13501,53,large,400,200
13501,57,medium,200,100
13501,60,large,400,200
13501,77,large,400,200
13501,78,large,400,200
13502,18,large,400,200
13502,52,large,400,200
13502,61,large,400,200
13502,79,large,400,200
13502,81,large,400,200
13502,95,large,400,200
13502,96,small,100,50
13502,98,large,400,200
13601,5,large,400,200
13601,6,large,400,200
13601,8,large,400,200
13601,11,large,400,200
13601,19,large,400,200
13601,47,small,100,50
13601,81,large,400,200
13601,85,large,400,200
13605,14,large,400,200
13606,14,medium,200,100
13608,10,medium,200,100
13611,64,small,100,50
13612,26,small,100,50
13612,80,small,100,50
13613,40,small,100,50
13613,90,small,100,50
13616,14,small,100,50
13617,3,small,100,50
13617,22,large,400,200
13619,12,large,400,200
13619,20,large,400,200
13620,61,large,400,200
13622,18,medium,200,100
13624,3,large,400,200
13626,18,medium,200,100
13634,5,small,100,50
13634,77,medium,200,100
13637,23,large,400,200
13637,30,medium,200,100
13642,22,large,400,200
13642,45,large,400,200
13646,10,medium,200,100
13648,96,small,100,50
13652,0,medium,200,100
13654,53,medium,200,100
13655,69,medium,200,100
13656,4,large,400,200
13658,80,small,100,50
13658,88,small,100,50
13660,71,medium,200,100
13662,0,large,400,200
13662,3,small,100,50
13662,20,large,400,200
13668,39,large,400,200
13669,8,large,400,200
13669,17,large,400,200
13669,49,large,400,200
13673,37,large,400,200
13676,1,large,400,200
13676,23,large,400,200
13685,0,small,100,50
13691,39,large,400,200
13694,49,medium,200,100
13730,20,medium,200,100
13732,61,small,100,50
13732,84,large,400,200
13733,12,medium,200,100
13733,89,small,100,50
13739,9,small,100,50
13743,4,small,100,50
13743,50,small,100,50
13746,40,small,100,50
13750,97,small,100,50
13751,99,small,100,50
13753,1,medium,200,100
13754,20,small,100,50
13757,96,small,100,50
13760,4,large,400,200
13760,18,large,400,200
13760,26,large,400,200
13760,47,large,400,200
13760,73,large,400,200
13760,80,large,400,200
13760,84,medium,200,100
13774,7,small,100,50
13775,96,small,100,50
13778,61,small,100,50
13778,84,large,400,200
13782,0,small,100,50
13784,33,small,100,50
13787,94,medium,200,100
13790,3,large,400,200
13790,14,medium,200,100
13790,47,large,400,200
13795,37,small,100,50
13795,48,small,100,50
13796,91,small,100,50
13802,54,small,100,50
13803,6,small,100,50
13803,54,large,400,200
13807,0,small,100,50
13808,60,small,100,50
13810,97,small,100,50
13811,0,large,400,200
13812,45,small,100,50
13815,3,large,400,200
13815,16,large,400,200
13820,20,large,400,200
13825,94,medium,200,100
13827,6,medium,200,100
13827,19,large,400,200
13830,96,large,400,200
13838,20,medium,200,100
13839,0,medium,200,100
13849,92,large,400,200
13850,4,large,400,200
13850,54,medium,200,100
13850,83,large,400,200
13856,87,large,400,200
13862,68,small,100,50
13863,66,small,100,50
13864,64,medium,200,100
13865,6,large,400,200
13865,38,medium,200,100
13901,2,large,400,200
13901,13,large,400,200
13901,21,large,400,200
13901,81,large,400,200
13903,49,large,400,200
13903,50,large,400,200
13903,75,large,400,200
13904,22,large,400,200
13904,45,large,400,200
13905,20,large,400,200
13905,85,large,400,200
13905,99,large,400,200
14001,77,large,400,200
14004,50,large,400,200
14004,99,large,400,200
14005,67,small,100,50
14005,73,small,100,50
14006,0,large,400,200
14006,92,medium,200,100
14009,32,large,400,200
14011,28,small,100,50
14011,72,large,400,200
14012,60,large,400,200
14020,0,large,400,200
14020,1,large,400,200
14024,22,medium,200,100
14025,0,medium,200,100
14031,23,large,400,200
14032,22,large,400,200
14032,46,large,400,200
14036,95,large,400,200
14040,45,small,100,50
14040,89,small,100,50
14042,51,large,400,200
14043,41,large,400,200
14043,42,large,400,200
14043,97,small,100,50
14047,54,medium,200,100
14047,81,small,100,50
14048,16,large,400,200
14048,99,large,400,200
14051,81,large,400,200
14051,83,large,400,200
14051,84,large,400,200
14052,16,small,100,50
14052,23,large,400,200
14057,0,large,400,200
14058,28,large,400,200
14059,25,large,400,200
14059,31,large,400,200
14063,66,large,400,200
14066,77,small,100,50
14067,94,medium,200,100
14068,28,medium,200,100
14070,73,large,400,200
14070,99,medium,200,100
14072,24,medium,200,100
14072,63,large,400,200
14072,89,large,400,200
14075,16,large,400,200
14075,27,large,400,200
14075,59,large,400,200
14075,60,large,400,200
14075,82,medium,200,100
14080,52,large,400,200
14082,99,small,100,50
14085,23,large,400,200
14086,21,large,400,200
14086,37,large,400,200
14086,41,large,400,200
14086,48,large,400,200
14086,56,large,400,200
14091,23,medium,200,100
14092,37,small,100,50
14092,97,medium,200,100
14094,20,large,400,200
14094,21,large,400,200
14094,29,large,400,200
14094,31,large,400,200
14094,48,large,400,200
14094,49,large,400,200
14094,50,large,400,200
14094,60,small,100,50
14103,1,large,400,200
14103,11,large,400,200
14105,61,small,100,50
14105,84,large,400,200
14108,23,large,400,200
14108,45,medium,200,100
14111,97,medium,200,100
14120,1,large,400,200
14120,52,large,400,200
14120,53,large,400,200
14120,54,large,400,200
14120,55,large,400,200
14120,57,large,400,200
14120,94,large,400,200
14127,16,large,400,200
14127,28,large,400,200
14127,57,large,400,200
14131,99,small,100,50
14132,81,large,400,200
14136,8,large,400,200
14138,98,small,100,50
14141,5,large,400,200
14145,76,small,100,50
14145,98,small,100,50
14150,1,large,400,200
14150,2,large,400,200
14150,3,large,400,200
14150,4,large,400,200
14150,22,medium,200,100
14171,4,small,100,50
14172,50,medium,200,100
14174,79,large,400,200
14201,67,large,400,200
14201,99,large,400,200
14204,6,large,400,200
14204,82,small,100,50
14206,8,large,400,200
14206,11,large,400,200
14206,62,large,400,200
14206,99,small,100,50
14207,21,large,400,200
14207,42,large,400,200
14207,63,large,400,200
14207,76,large,400,200
14207,99,large,400,200
14208,3,large,400,200
14208,4,large,400,200
14210,1,large,400,200
14210,2,large,400,200
14211,1,large,400,200
14211,4,large,400,200
14211,6,large,400,200
14211,7,large,400,200
14211,8,large,400,200
14211,74,large,400,200
14211,77,small,100,50
14212,81,large,400,200
14212,83,large,400,200
14212,84,large,400,200
14213,4,large,400,200
14213,28,small,100,50
14213,50,large,400,200
14213,60,large,400,200
14213,70,large,400,200
14213,71,large,400,200
14213,78,large,400,200
14214,1,large,400,200
14214,50,large,400,200
14214,99,large,400,200
14215,0,large,400,200
14215,8,large,400,200
14215,24,large,400,200
14215,29,large,400,200
14215,35,large,400,200
14215,48,large,400,200
14215,64,large,400,200
14215,80,large,400,200
14215,95,large,400,200
14216,3,large,400,200
14216,26,large,400,200
14216,27,large,400,200
14216,46,large,400,200
14216,47,large,400,200
14217,51,large,400,200
14217,73,large,400,200
14218,1,large,400,200
14218,2,large,400,200
14218,52,large,400,200
14218,53,large,400,200
14218,73,large,400,200
14219,8,large,400,200
14220,1,large,400,200
14220,22,large,400,200
14220,51,large,400,200
14220,78,large,400,200
14221,7,large,400,200
14221,55,large,400,200
14221,56,large,400,200
14221,58,large,400,200
14221,59,large,400,200
14221,75,large,400,200
14221,89,large,400,200
14222,18,medium,200,100
14222,20,large,400,200
14222,21,large,400,200
14223,7,small,100,50
14223,18,large,400,200
14223,46,large,400,200
14223,84,large,400,200
14224,1,large,400,200
14224,2,large,400,200
14224,5,large,400,200
14224,32,large,400,200
14224,50,large,400,200
14225,2,large,400,200
14225,4,large,400,200
14225,5,large,400,200
14225,97,large,400,200
14226,0,large,400,200
14226,23,large,400,200
14226,27,large,400,200
14226,77,large,400,200
14227,43,medium,200,100
14227,72,large,400,200
14227,95,large,400,200
14228,23,large,400,200
14228,43,small,100,50
14228,94,large,400,200
14301,47,large,400,200
14301,97,large,400,200
14303,69,medium,200,100
14303,99,large,400,200
14304,7,small,100,50
14304,36,large,400,200
14304,66,large,400,200
14304,73,large,400,200
14305,17,large,400,200
14305,91,large,400,200
14305,92,large,400,200
14411,7,small,100,50
14411,54,large,400,200
14414,20,medium,200,100
14416,86,large,400,200
14420,72,large,400,200
14420,85,large,400,200
14423,82,large,400,200
14424,2,large,400,200
14424,7,large,400,200
14424,56,small,100,50
14425,39,large,400,200
14425,92,large,400,200
14425,95,large,400,200
14432,5,medium,200,100
14433,0,large,400,200
14433,64,medium,200,100
14437,67,large,400,200
14445,53,large,400,200
14450,1,medium,200,100
14450,27,large,400,200
14450,77,large,400,200
14450,86,large,400,200
14450,98,large,400,200
14450,99,large,400,200
14456,29,large,400,200
14456,31,large,400,200
14456,96,large,400,200
14464,22,large,400,200
14464,45,large,400,200
14468,2,large,400,200
14468,26,large,400,200
14468,43,large,400,200
14470,11,large,400,200
14470,62,small,100,50
14472,0,large,400,200
14472,22,large,400,200
14476,94,medium,200,100
14481,37,small,100,50
14486,14,small,100,50
14505,6,large,400,200
14510,82,large,400,200
14521,52,large,400,200
14525,98,medium,200,100
14526,63,large,400,200
14526,90,medium,200,100
14526,93,large,400,200
14526,94,large,400,200
14532,0,large,400,200
14536,70,small,100,50
14541,84,large,400,200
14544,44,small,100,50
14545,1,small,100,50
14546,61,small,100,50
14546,84,large,400,200
14560,99,small,100,50
14564,55,medium,200,100
14564,60,large,400,200
14568,89,large,400,200
14569,61,medium,200,100
14580,1,large,400,200
14580,8,large,400,200
14580,49,large,400,200
14580,65,large,400,200
14580,93,large,400,200
14580,96,large,400,200
14586,52,medium,200,100
14586,84,large,400,200
14589,22,large,400,200
14589,23,large,400,200
14590,96,small,100,50
14590,98,medium,200,100
14608,93,large,400,200
14608,95,large,400,200
14609,13,large,400,200
14609,32,large,400,200
14609,42,large,400,200
14609,47,large,400,200
14609,85,large,400,200
14609,89,large,400,200
14609,90,large,400,200
14612,1,large,400,200
14612,10,large,400,200
14612,11,large,400,200
14612,22,medium,200,100
14612,52,large,400,200
14617,18,small,100,50
14617,39,large,400,200
14617,50,large,400,200
14621,5,large,400,200
14621,16,large,400,200
14621,17,small,100,50
14621,28,large,400,200
14621,38,large,400,200
14621,39,large,400,200
14621,43,large,400,200
14621,64,large,400,200
14622,4,small,100,50
14622,11,large,400,200
14622,20,large,400,200
14625,0,medium,200,100
14717,8,small,100,50
14727,97,large,400,200
14731,92,small,100,50
14741,53,medium,200,100
14747,84,large,400,200
14767,0,medium,200,100
14770,24,medium,200,100
14772,15,large,400,200
14805,92,small,100,50
14806,21,medium,200,100
